iteration=5, K=1, weight=0.000000, tolerance=0.100000, penalty=1, testing accuracy=0.568849
iteration=5, K=1, weight=0.000000, tolerance=0.100000, penalty=10, testing accuracy=0.568849
iteration=5, K=1, weight=0.000000, tolerance=0.100000, penalty=20, testing accuracy=0.559819
iteration=5, K=1, weight=0.000000, tolerance=0.100000, penalty=30, testing accuracy=0.571106
iteration=5, K=1, weight=0.000000, tolerance=0.100000, penalty=40, testing accuracy=0.573363
iteration=5, K=1, weight=0.000000, tolerance=0.001000, penalty=1, testing accuracy=0.568849
iteration=5, K=1, weight=0.000000, tolerance=0.001000, penalty=10, testing accuracy=0.573363
iteration=5, K=1, weight=0.000000, tolerance=0.001000, penalty=20, testing accuracy=0.573363
iteration=5, K=1, weight=0.000000, tolerance=0.001000, penalty=30, testing accuracy=0.580135
iteration=5, K=1, weight=0.000000, tolerance=0.001000, penalty=40, testing accuracy=0.575621
iteration=5, K=1, weight=0.000000, tolerance=0.000010, penalty=1, testing accuracy=0.568849
iteration=5, K=1, weight=0.000000, tolerance=0.000010, penalty=10, testing accuracy=0.568849
iteration=5, K=1, weight=0.000000, tolerance=0.000010, penalty=20, testing accuracy=0.566591
iteration=5, K=1, weight=0.000000, tolerance=0.000010, penalty=30, testing accuracy=0.582393
iteration=5, K=1, weight=0.000000, tolerance=0.000010, penalty=40, testing accuracy=0.559819
iteration=5, K=1, weight=2.000000, tolerance=0.100000, penalty=1, testing accuracy=0.568849
iteration=5, K=1, weight=2.000000, tolerance=0.100000, penalty=10, testing accuracy=0.573363
iteration=5, K=1, weight=2.000000, tolerance=0.100000, penalty=20, testing accuracy=0.575621
iteration=5, K=1, weight=2.000000, tolerance=0.100000, penalty=30, testing accuracy=0.566591
iteration=5, K=1, weight=2.000000, tolerance=0.100000, penalty=40, testing accuracy=0.580135
iteration=5, K=1, weight=2.000000, tolerance=0.001000, penalty=1, testing accuracy=0.566591
iteration=5, K=1, weight=2.000000, tolerance=0.001000, penalty=10, testing accuracy=0.573363
iteration=5, K=1, weight=2.000000, tolerance=0.001000, penalty=20, testing accuracy=0.559819
iteration=5, K=1, weight=2.000000, tolerance=0.001000, penalty=30, testing accuracy=0.566591
iteration=5, K=1, weight=2.000000, tolerance=0.001000, penalty=40, testing accuracy=0.550790
iteration=5, K=1, weight=2.000000, tolerance=0.000010, penalty=1, testing accuracy=0.568849
iteration=5, K=1, weight=2.000000, tolerance=0.000010, penalty=10, testing accuracy=0.566591
iteration=5, K=1, weight=2.000000, tolerance=0.000010, penalty=20, testing accuracy=0.568849
iteration=5, K=1, weight=2.000000, tolerance=0.000010, penalty=30, testing accuracy=0.568849
iteration=5, K=1, weight=2.000000, tolerance=0.000010, penalty=40, testing accuracy=0.568849
iteration=5, K=1, weight=4.000000, tolerance=0.100000, penalty=1, testing accuracy=0.566591
iteration=5, K=1, weight=4.000000, tolerance=0.100000, penalty=10, testing accuracy=0.573363
iteration=5, K=1, weight=4.000000, tolerance=0.100000, penalty=20, testing accuracy=0.571106
iteration=5, K=1, weight=4.000000, tolerance=0.100000, penalty=30, testing accuracy=0.580135
iteration=5, K=1, weight=4.000000, tolerance=0.100000, penalty=40, testing accuracy=0.577878
iteration=5, K=1, weight=4.000000, tolerance=0.001000, penalty=1, testing accuracy=0.568849
iteration=5, K=1, weight=4.000000, tolerance=0.001000, penalty=10, testing accuracy=0.573363
iteration=5, K=1, weight=4.000000, tolerance=0.001000, penalty=20, testing accuracy=0.575621
iteration=5, K=1, weight=4.000000, tolerance=0.001000, penalty=30, testing accuracy=0.577878
iteration=5, K=1, weight=4.000000, tolerance=0.001000, penalty=40, testing accuracy=0.591422
iteration=5, K=1, weight=4.000000, tolerance=0.000010, penalty=1, testing accuracy=0.568849
iteration=5, K=1, weight=4.000000, tolerance=0.000010, penalty=10, testing accuracy=0.568849
iteration=5, K=1, weight=4.000000, tolerance=0.000010, penalty=20, testing accuracy=0.564334
iteration=5, K=1, weight=4.000000, tolerance=0.000010, penalty=30, testing accuracy=0.571106
iteration=5, K=1, weight=4.000000, tolerance=0.000010, penalty=40, testing accuracy=0.577878
iteration=5, K=1, weight=6.000000, tolerance=0.100000, penalty=1, testing accuracy=0.568849
iteration=5, K=1, weight=6.000000, tolerance=0.100000, penalty=10, testing accuracy=0.571106
iteration=5, K=1, weight=6.000000, tolerance=0.100000, penalty=20, testing accuracy=0.573363
iteration=5, K=1, weight=6.000000, tolerance=0.100000, penalty=30, testing accuracy=0.571106
iteration=5, K=1, weight=6.000000, tolerance=0.100000, penalty=40, testing accuracy=0.575621
iteration=5, K=1, weight=6.000000, tolerance=0.001000, penalty=1, testing accuracy=0.568849
iteration=5, K=1, weight=6.000000, tolerance=0.001000, penalty=10, testing accuracy=0.566591
iteration=5, K=1, weight=6.000000, tolerance=0.001000, penalty=20, testing accuracy=0.582393
iteration=5, K=1, weight=6.000000, tolerance=0.001000, penalty=30, testing accuracy=0.562077
iteration=5, K=1, weight=6.000000, tolerance=0.001000, penalty=40, testing accuracy=0.580135
iteration=5, K=1, weight=6.000000, tolerance=0.000010, penalty=1, testing accuracy=0.568849
iteration=5, K=1, weight=6.000000, tolerance=0.000010, penalty=10, testing accuracy=0.571106
iteration=5, K=1, weight=6.000000, tolerance=0.000010, penalty=20, testing accuracy=0.564334
iteration=5, K=1, weight=6.000000, tolerance=0.000010, penalty=30, testing accuracy=0.575621
iteration=5, K=1, weight=6.000000, tolerance=0.000010, penalty=40, testing accuracy=0.559819
iteration=5, K=1, weight=8.000000, tolerance=0.100000, penalty=1, testing accuracy=0.568849
iteration=5, K=1, weight=8.000000, tolerance=0.100000, penalty=10, testing accuracy=0.568849
iteration=5, K=1, weight=8.000000, tolerance=0.100000, penalty=20, testing accuracy=0.577878
iteration=5, K=1, weight=8.000000, tolerance=0.100000, penalty=30, testing accuracy=0.582393
iteration=5, K=1, weight=8.000000, tolerance=0.100000, penalty=40, testing accuracy=0.566591
iteration=5, K=1, weight=8.000000, tolerance=0.001000, penalty=1, testing accuracy=0.568849
iteration=5, K=1, weight=8.000000, tolerance=0.001000, penalty=10, testing accuracy=0.573363
iteration=5, K=1, weight=8.000000, tolerance=0.001000, penalty=20, testing accuracy=0.568849
iteration=5, K=1, weight=8.000000, tolerance=0.001000, penalty=30, testing accuracy=0.571106
iteration=5, K=1, weight=8.000000, tolerance=0.001000, penalty=40, testing accuracy=0.571106
iteration=5, K=1, weight=8.000000, tolerance=0.000010, penalty=1, testing accuracy=0.568849
iteration=5, K=1, weight=8.000000, tolerance=0.000010, penalty=10, testing accuracy=0.568849
iteration=5, K=1, weight=8.000000, tolerance=0.000010, penalty=20, testing accuracy=0.577878
iteration=5, K=1, weight=8.000000, tolerance=0.000010, penalty=30, testing accuracy=0.562077
iteration=5, K=1, weight=8.000000, tolerance=0.000010, penalty=40, testing accuracy=0.566591
iteration=5, K=2, weight=0.000000, tolerance=0.100000, penalty=1, testing accuracy=0.532731
iteration=5, K=2, weight=0.000000, tolerance=0.100000, penalty=10, testing accuracy=0.525959
iteration=5, K=2, weight=0.000000, tolerance=0.100000, penalty=20, testing accuracy=0.519187
iteration=5, K=2, weight=0.000000, tolerance=0.100000, penalty=30, testing accuracy=0.516930
iteration=5, K=2, weight=0.000000, tolerance=0.100000, penalty=40, testing accuracy=0.528217
iteration=5, K=2, weight=0.000000, tolerance=0.001000, penalty=1, testing accuracy=0.523702
iteration=5, K=2, weight=0.000000, tolerance=0.001000, penalty=10, testing accuracy=0.541761
iteration=5, K=2, weight=0.000000, tolerance=0.001000, penalty=20, testing accuracy=0.519187
iteration=5, K=2, weight=0.000000, tolerance=0.001000, penalty=30, testing accuracy=0.521445
iteration=5, K=2, weight=0.000000, tolerance=0.001000, penalty=40, testing accuracy=0.575621
iteration=5, K=2, weight=0.000000, tolerance=0.000010, penalty=1, testing accuracy=0.525959
iteration=5, K=2, weight=0.000000, tolerance=0.000010, penalty=10, testing accuracy=0.525959
iteration=5, K=2, weight=0.000000, tolerance=0.000010, penalty=20, testing accuracy=0.521445
iteration=5, K=2, weight=0.000000, tolerance=0.000010, penalty=30, testing accuracy=0.512415
iteration=5, K=2, weight=0.000000, tolerance=0.000010, penalty=40, testing accuracy=0.512415
iteration=5, K=2, weight=2.000000, tolerance=0.100000, penalty=1, testing accuracy=0.480813
iteration=5, K=2, weight=2.000000, tolerance=0.100000, penalty=10, testing accuracy=0.498871
iteration=5, K=2, weight=2.000000, tolerance=0.100000, penalty=20, testing accuracy=0.510158
