iteration=8, K=1, weight=0.000000, tolerance=0.100000, penalty=1, testing accuracy=0.617496
iteration=8, K=1, weight=0.000000, tolerance=0.100000, penalty=10, testing accuracy=0.620926
iteration=8, K=1, weight=0.000000, tolerance=0.100000, penalty=20, testing accuracy=0.626072
iteration=8, K=1, weight=0.000000, tolerance=0.100000, penalty=30, testing accuracy=0.603774
iteration=8, K=1, weight=0.000000, tolerance=0.100000, penalty=40, testing accuracy=0.598628
iteration=8, K=1, weight=0.000000, tolerance=0.001000, penalty=1, testing accuracy=0.619211
iteration=8, K=1, weight=0.000000, tolerance=0.001000, penalty=10, testing accuracy=0.629503
iteration=8, K=1, weight=0.000000, tolerance=0.001000, penalty=20, testing accuracy=0.619211
iteration=8, K=1, weight=0.000000, tolerance=0.001000, penalty=30, testing accuracy=0.595197
iteration=8, K=1, weight=0.000000, tolerance=0.001000, penalty=40, testing accuracy=0.583190
iteration=8, K=1, weight=0.000000, tolerance=0.000010, penalty=1, testing accuracy=0.617496
iteration=8, K=1, weight=0.000000, tolerance=0.000010, penalty=10, testing accuracy=0.626072
iteration=8, K=1, weight=0.000000, tolerance=0.000010, penalty=20, testing accuracy=0.591767
iteration=8, K=1, weight=0.000000, tolerance=0.000010, penalty=30, testing accuracy=0.564322
iteration=8, K=1, weight=0.000000, tolerance=0.000010, penalty=40, testing accuracy=0.595197
iteration=8, K=1, weight=2.000000, tolerance=0.100000, penalty=1, testing accuracy=0.615780
iteration=8, K=1, weight=2.000000, tolerance=0.100000, penalty=10, testing accuracy=0.629503
iteration=8, K=1, weight=2.000000, tolerance=0.100000, penalty=20, testing accuracy=0.655232
iteration=8, K=1, weight=2.000000, tolerance=0.100000, penalty=30, testing accuracy=0.607204
iteration=8, K=1, weight=2.000000, tolerance=0.100000, penalty=40, testing accuracy=0.603774
iteration=8, K=1, weight=2.000000, tolerance=0.001000, penalty=1, testing accuracy=0.622642
iteration=8, K=1, weight=2.000000, tolerance=0.001000, penalty=10, testing accuracy=0.607204
iteration=8, K=1, weight=2.000000, tolerance=0.001000, penalty=20, testing accuracy=0.571184
iteration=8, K=1, weight=2.000000, tolerance=0.001000, penalty=30, testing accuracy=0.536878
iteration=8, K=1, weight=2.000000, tolerance=0.001000, penalty=40, testing accuracy=0.610635
iteration=8, K=1, weight=2.000000, tolerance=0.000010, penalty=1, testing accuracy=0.617496
iteration=8, K=1, weight=2.000000, tolerance=0.000010, penalty=10, testing accuracy=0.636364
iteration=8, K=1, weight=2.000000, tolerance=0.000010, penalty=20, testing accuracy=0.662093
iteration=8, K=1, weight=2.000000, tolerance=0.000010, penalty=30, testing accuracy=0.675815
iteration=8, K=1, weight=2.000000, tolerance=0.000010, penalty=40, testing accuracy=0.569468
iteration=8, K=1, weight=4.000000, tolerance=0.100000, penalty=1, testing accuracy=0.619211
iteration=8, K=1, weight=4.000000, tolerance=0.100000, penalty=10, testing accuracy=0.615780
iteration=8, K=1, weight=4.000000, tolerance=0.100000, penalty=20, testing accuracy=0.639794
iteration=8, K=1, weight=4.000000, tolerance=0.100000, penalty=30, testing accuracy=0.619211
iteration=8, K=1, weight=4.000000, tolerance=0.100000, penalty=40, testing accuracy=0.578045
iteration=8, K=1, weight=4.000000, tolerance=0.001000, penalty=1, testing accuracy=0.622642
iteration=8, K=1, weight=4.000000, tolerance=0.001000, penalty=10, testing accuracy=0.651801
iteration=8, K=1, weight=4.000000, tolerance=0.001000, penalty=20, testing accuracy=0.588336
iteration=8, K=1, weight=4.000000, tolerance=0.001000, penalty=30, testing accuracy=0.686106
iteration=8, K=1, weight=4.000000, tolerance=0.001000, penalty=40, testing accuracy=0.593482
iteration=8, K=1, weight=4.000000, tolerance=0.000010, penalty=1, testing accuracy=0.620926
iteration=8, K=1, weight=4.000000, tolerance=0.000010, penalty=10, testing accuracy=0.650086
iteration=8, K=1, weight=4.000000, tolerance=0.000010, penalty=20, testing accuracy=0.626072
iteration=8, K=1, weight=4.000000, tolerance=0.000010, penalty=30, testing accuracy=0.560892
iteration=8, K=1, weight=4.000000, tolerance=0.000010, penalty=40, testing accuracy=0.586621
iteration=8, K=1, weight=6.000000, tolerance=0.100000, penalty=1, testing accuracy=0.620926
iteration=8, K=1, weight=6.000000, tolerance=0.100000, penalty=10, testing accuracy=0.622642
iteration=8, K=1, weight=6.000000, tolerance=0.100000, penalty=20, testing accuracy=0.646655
iteration=8, K=1, weight=6.000000, tolerance=0.100000, penalty=30, testing accuracy=0.552316
iteration=8, K=1, weight=6.000000, tolerance=0.100000, penalty=40, testing accuracy=0.530017
iteration=8, K=1, weight=6.000000, tolerance=0.001000, penalty=1, testing accuracy=0.619211
iteration=8, K=1, weight=6.000000, tolerance=0.001000, penalty=10, testing accuracy=0.619211
iteration=8, K=1, weight=6.000000, tolerance=0.001000, penalty=20, testing accuracy=0.662093
iteration=8, K=1, weight=6.000000, tolerance=0.001000, penalty=30, testing accuracy=0.605489
iteration=8, K=1, weight=6.000000, tolerance=0.001000, penalty=40, testing accuracy=0.600343
iteration=8, K=1, weight=6.000000, tolerance=0.000010, penalty=1, testing accuracy=0.620926
iteration=8, K=1, weight=6.000000, tolerance=0.000010, penalty=10, testing accuracy=0.614065
iteration=8, K=1, weight=6.000000, tolerance=0.000010, penalty=20, testing accuracy=0.663808
iteration=8, K=1, weight=6.000000, tolerance=0.000010, penalty=30, testing accuracy=0.571184
iteration=8, K=1, weight=6.000000, tolerance=0.000010, penalty=40, testing accuracy=0.588336
iteration=8, K=1, weight=8.000000, tolerance=0.100000, penalty=1, testing accuracy=0.624357
iteration=8, K=1, weight=8.000000, tolerance=0.100000, penalty=10, testing accuracy=0.643225
iteration=8, K=1, weight=8.000000, tolerance=0.100000, penalty=20, testing accuracy=0.653516
iteration=8, K=1, weight=8.000000, tolerance=0.100000, penalty=30, testing accuracy=0.619211
iteration=8, K=1, weight=8.000000, tolerance=0.100000, penalty=40, testing accuracy=0.543739
iteration=8, K=1, weight=8.000000, tolerance=0.001000, penalty=1, testing accuracy=0.624357
iteration=8, K=1, weight=8.000000, tolerance=0.001000, penalty=10, testing accuracy=0.651801
iteration=8, K=1, weight=8.000000, tolerance=0.001000, penalty=20, testing accuracy=0.634648
iteration=8, K=1, weight=8.000000, tolerance=0.001000, penalty=30, testing accuracy=0.650086
iteration=8, K=1, weight=8.000000, tolerance=0.001000, penalty=40, testing accuracy=0.590051
iteration=8, K=1, weight=8.000000, tolerance=0.000010, penalty=1, testing accuracy=0.624357
iteration=8, K=1, weight=8.000000, tolerance=0.000010, penalty=10, testing accuracy=0.650086
iteration=8, K=1, weight=8.000000, tolerance=0.000010, penalty=20, testing accuracy=0.572899
iteration=8, K=1, weight=8.000000, tolerance=0.000010, penalty=30, testing accuracy=0.600343
iteration=8, K=1, weight=8.000000, tolerance=0.000010, penalty=40, testing accuracy=0.571184
iteration=8, K=2, weight=0.000000, tolerance=0.100000, penalty=1, testing accuracy=0.557461
iteration=8, K=2, weight=0.000000, tolerance=0.100000, penalty=10, testing accuracy=0.514580
iteration=8, K=2, weight=0.000000, tolerance=0.100000, penalty=20, testing accuracy=0.581475
iteration=8, K=2, weight=0.000000, tolerance=0.100000, penalty=30, testing accuracy=0.586621
iteration=8, K=2, weight=0.000000, tolerance=0.100000, penalty=40, testing accuracy=0.533448
iteration=8, K=2, weight=0.000000, tolerance=0.001000, penalty=1, testing accuracy=0.554031
iteration=8, K=2, weight=0.000000, tolerance=0.001000, penalty=10, testing accuracy=0.557461
iteration=8, K=2, weight=0.000000, tolerance=0.001000, penalty=20, testing accuracy=0.516295
iteration=8, K=2, weight=0.000000, tolerance=0.001000, penalty=30, testing accuracy=0.478559
iteration=8, K=2, weight=0.000000, tolerance=0.001000, penalty=40, testing accuracy=0.620926
iteration=8, K=2, weight=0.000000, tolerance=0.000010, penalty=1, testing accuracy=0.576329
iteration=8, K=2, weight=0.000000, tolerance=0.000010, penalty=10, testing accuracy=0.584906
iteration=8, K=2, weight=0.000000, tolerance=0.000010, penalty=20, testing accuracy=0.559177
iteration=8, K=2, weight=0.000000, tolerance=0.000010, penalty=30, testing accuracy=0.509434
iteration=8, K=2, weight=0.000000, tolerance=0.000010, penalty=40, testing accuracy=0.499142
iteration=8, K=2, weight=2.000000, tolerance=0.100000, penalty=1, testing accuracy=0.643225
iteration=8, K=2, weight=2.000000, tolerance=0.100000, penalty=10, testing accuracy=0.578045
iteration=8, K=2, weight=2.000000, tolerance=0.100000, penalty=20, testing accuracy=0.540309
iteration=8, K=2, weight=2.000000, tolerance=0.100000, penalty=30, testing accuracy=0.463122
iteration=8, K=2, weight=2.000000, tolerance=0.100000, penalty=40, testing accuracy=0.567753
iteration=8, K=2, weight=2.000000, tolerance=0.001000, penalty=1, testing accuracy=0.631218
iteration=8, K=2, weight=2.000000, tolerance=0.001000, penalty=10, testing accuracy=0.596913
iteration=8, K=2, weight=2.000000, tolerance=0.001000, penalty=20, testing accuracy=0.591767
iteration=8, K=2, weight=2.000000, tolerance=0.001000, penalty=30, testing accuracy=0.600343
iteration=8, K=2, weight=2.000000, tolerance=0.001000, penalty=40, testing accuracy=0.526587
iteration=8, K=2, weight=2.000000, tolerance=0.000010, penalty=1, testing accuracy=0.638079
iteration=8, K=2, weight=2.000000, tolerance=0.000010, penalty=10, testing accuracy=0.605489
iteration=8, K=2, weight=2.000000, tolerance=0.000010, penalty=20, testing accuracy=0.627787
iteration=8, K=2, weight=2.000000, tolerance=0.000010, penalty=30, testing accuracy=0.571184
iteration=8, K=2, weight=2.000000, tolerance=0.000010, penalty=40, testing accuracy=0.566038
iteration=8, K=2, weight=4.000000, tolerance=0.100000, penalty=1, testing accuracy=0.620926
