iteration=1, K=1, weight=0.000000, tolerance=0.100000, penalty=1, testing accuracy=0.620926
iteration=1, K=1, weight=0.000000, tolerance=0.100000, penalty=10, testing accuracy=0.600343
iteration=1, K=1, weight=0.000000, tolerance=0.100000, penalty=20, testing accuracy=0.660377
iteration=1, K=1, weight=0.000000, tolerance=0.100000, penalty=30, testing accuracy=0.596913
iteration=1, K=1, weight=0.000000, tolerance=0.100000, penalty=40, testing accuracy=0.581475
iteration=1, K=1, weight=0.000000, tolerance=0.001000, penalty=1, testing accuracy=0.624357
iteration=1, K=1, weight=0.000000, tolerance=0.001000, penalty=10, testing accuracy=0.632933
iteration=1, K=1, weight=0.000000, tolerance=0.001000, penalty=20, testing accuracy=0.627787
iteration=1, K=1, weight=0.000000, tolerance=0.001000, penalty=30, testing accuracy=0.600343
iteration=1, K=1, weight=0.000000, tolerance=0.001000, penalty=40, testing accuracy=0.518010
iteration=1, K=1, weight=0.000000, tolerance=0.000010, penalty=1, testing accuracy=0.619211
iteration=1, K=1, weight=0.000000, tolerance=0.000010, penalty=10, testing accuracy=0.619211
iteration=1, K=1, weight=0.000000, tolerance=0.000010, penalty=20, testing accuracy=0.620926
iteration=1, K=1, weight=0.000000, tolerance=0.000010, penalty=30, testing accuracy=0.564322
iteration=1, K=1, weight=0.000000, tolerance=0.000010, penalty=40, testing accuracy=0.584906
iteration=1, K=1, weight=2.000000, tolerance=0.100000, penalty=1, testing accuracy=0.619211
iteration=1, K=1, weight=2.000000, tolerance=0.100000, penalty=10, testing accuracy=0.646655
iteration=1, K=1, weight=2.000000, tolerance=0.100000, penalty=20, testing accuracy=0.584906
iteration=1, K=1, weight=2.000000, tolerance=0.100000, penalty=30, testing accuracy=0.638079
iteration=1, K=1, weight=2.000000, tolerance=0.100000, penalty=40, testing accuracy=0.624357
iteration=1, K=1, weight=2.000000, tolerance=0.001000, penalty=1, testing accuracy=0.620926
iteration=1, K=1, weight=2.000000, tolerance=0.001000, penalty=10, testing accuracy=0.634648
iteration=1, K=1, weight=2.000000, tolerance=0.001000, penalty=20, testing accuracy=0.607204
iteration=1, K=1, weight=2.000000, tolerance=0.001000, penalty=30, testing accuracy=0.636364
iteration=1, K=1, weight=2.000000, tolerance=0.001000, penalty=40, testing accuracy=0.612350
iteration=1, K=1, weight=2.000000, tolerance=0.000010, penalty=1, testing accuracy=0.620926
iteration=1, K=1, weight=2.000000, tolerance=0.000010, penalty=10, testing accuracy=0.638079
